book_id,total_unique_readers,rereader_count,reread_probability
8179,6,0,0.0
8180,6,0,0.0
8181,5,1,0.2
8182,7,0,0.0
8183,4,0,0.0
8184,4,0,0.0
8185,4,0,0.0
8186,3,0,0.0
8187,1,0,0.0
8188,1,0,0.0
8189,2,0,0.0
8190,10,4,0.4
8191,5,2,0.4
8192,4,0,0.0
8193,4,0,0.0
8194,3,0,0.0
8195,10,0,0.0
8196,7,0,0.0
8197,6,2,0.3333333333333333
8198,3,0,0.0
8199,5,0,0.0
8200,4,1,0.25
8201,6,0,0.0
8203,3,0,0.0
8204,1,1,1.0
8205,3,1,0.3333333333333333
8206,1,1,1.0
8207,4,1,0.25
8208,3,1,0.3333333333333333
8209,3,0,0.0
8210,9,2,0.2222222222222222
8211,3,0,0.0
8212,3,1,0.3333333333333333
8213,4,0,0.0
8214,5,1,0.2
8215,10,0,0.0
8216,6,1,0.16666666666666666
8217,1,1,1.0
8218,2,0,0.0
8219,4,0,0.0
8220,2,0,0.0
8221,5,0,0.0
8222,3,1,0.3333333333333333
8223,7,0,0.0
8224,3,0,0.0
8225,6,0,0.0
8226,4,1,0.25
8227,3,0,0.0
8228,2,1,0.5
8229,5,1,0.2
8230,2,2,1.0
8231,3,2,0.6666666666666666
8232,2,2,1.0
8233,5,1,0.2
8234,2,2,1.0
8235,2,1,0.5
8236,2,2,1.0
8237,4,0,0.0
8238,2,0,0.0
8239,5,1,0.2
8240,5,0,0.0
8241,3,1,0.3333333333333333
8242,4,0,0.0
8243,2,0,0.0
8244,2,0,0.0
8245,7,0,0.0
8246,6,0,0.0
8247,5,2,0.4
8248,4,0,0.0
8249,3,0,0.0
8250,8,2,0.25
8251,4,1,0.25
8252,1,0,0.0
8253,5,0,0.0
8254,2,0,0.0
8255,3,0,0.0
8256,4,1,0.25
8257,4,0,0.0
8258,8,1,0.125
8259,3,1,0.3333333333333333
8260,1,0,0.0
8261,3,2,0.6666666666666666
8262,1,1,1.0
8263,3,1,0.3333333333333333
8264,3,1,0.3333333333333333
8266,4,0,0.0
8267,2,1,0.5
8268,5,0,0.0
8269,3,0,0.0
8270,4,1,0.25
8271,3,1,0.3333333333333333
8272,11,6,0.5454545454545454
8273,7,1,0.14285714285714285
8274,3,0,0.0
8275,6,0,0.0
8276,2,0,0.0
8277,3,1,0.3333333333333333
8278,5,1,0.2
8279,1,1,1.0
8280,7,0,0.0
8281,5,1,0.2
8282,2,0,0.0
8283,3,0,0.0
8284,2,1,0.5
8285,2,0,0.0
8286,3,1,0.3333333333333333
8287,6,0,0.0
8288,4,1,0.25
8289,2,0,0.0
8290,3,1,0.3333333333333333
8291,7,2,0.2857142857142857
8292,5,2,0.4
8293,6,0,0.0
8294,6,0,0.0
8295,4,0,0.0
8296,4,0,0.0
8297,1,0,0.0
8298,4,0,0.0
8299,3,0,0.0
8300,4,1,0.25
8301,5,0,0.0
8302,1,0,0.0
8303,5,0,0.0
8304,3,0,0.0
8305,4,0,0.0
8306,2,0,0.0
8307,3,0,0.0
8309,3,0,0.0
8310,1,0,0.0
8311,1,0,0.0
8312,2,0,0.0
8313,5,1,0.2
8314,4,0,0.0
8315,3,1,0.3333333333333333
8316,1,1,1.0
8317,3,0,0.0
8318,6,1,0.16666666666666666
8319,4,0,0.0
8320,1,0,0.0
8321,1,1,1.0
8322,4,1,0.25
8323,4,1,0.25
8324,2,0,0.0
8325,2,0,0.0
8326,1,1,1.0
8327,1,1,1.0
8328,1,1,1.0
8329,1,1,1.0
8330,1,1,1.0
8331,1,1,1.0
8332,1,1,1.0
8333,1,1,1.0
8334,4,2,0.5
8335,8,0,0.0
8336,2,1,0.5
8337,5,0,0.0
8338,2,1,0.5
8339,4,0,0.0
8340,3,1,0.3333333333333333
8341,4,1,0.25
8342,1,0,0.0
8343,2,1,0.5
8344,3,0,0.0
8345,3,0,0.0
8346,3,1,0.3333333333333333
8347,5,0,0.0
8348,3,1,0.3333333333333333
8349,9,1,0.1111111111111111
8350,7,0,0.0
8351,7,0,0.0
8352,4,0,0.0
8353,1,1,1.0
8354,2,1,0.5
8355,1,1,1.0
8356,3,2,0.6666666666666666
8357,2,1,0.5
8358,3,0,0.0
8359,2,1,0.5
8360,2,2,1.0
8361,4,0,0.0
8362,6,2,0.3333333333333333
8363,2,1,0.5
8364,7,0,0.0
8365,4,0,0.0
8366,2,0,0.0
8367,5,0,0.0
8368,6,1,0.16666666666666666
8369,6,0,0.0
8370,4,0,0.0
8371,4,1,0.25
8372,4,0,0.0
8373,2,1,0.5
8374,4,0,0.0
8375,2,2,1.0
8376,12,11,0.9166666666666666
8377,1,1,1.0
8378,2,1,0.5
8379,1,1,1.0
8380,1,1,1.0
8381,2,1,0.5
8382,4,3,0.75
8383,2,1,0.5
8384,1,1,1.0
8385,2,1,0.5
8386,5,2,0.4
8387,2,1,0.5
8388,2,1,0.5
8389,2,1,0.5
8390,2,0,0.0
8391,5,1,0.2
8392,3,0,0.0
8393,3,1,0.3333333333333333
8394,1,0,0.0
8395,2,0,0.0
8396,3,0,0.0
8397,10,0,0.0
8398,4,1,0.25
8399,1,0,0.0
8400,1,1,1.0
8401,2,0,0.0
8402,5,0,0.0
8403,5,0,0.0
8404,6,0,0.0
8405,3,0,0.0
8406,2,0,0.0
8407,5,1,0.2
8408,6,2,0.3333333333333333
8409,5,0,0.0
8410,3,0,0.0
8411,5,1,0.2
8412,2,0,0.0
8413,5,4,0.8
8414,1,0,0.0
8415,5,1,0.2
8416,3,0,0.0
8417,2,0,0.0
8418,5,0,0.0
8419,3,3,1.0
8420,2,2,1.0
8421,6,2,0.3333333333333333
8422,4,0,0.0
8423,8,0,0.0
8424,3,0,0.0
8425,2,2,1.0
8426,3,1,0.3333333333333333
8427,5,1,0.2
8428,7,0,0.0
8429,1,0,0.0
8430,2,1,0.5
8431,4,0,0.0
8432,4,0,0.0
8433,6,0,0.0
8434,5,0,0.0
8435,1,1,1.0
8436,1,1,1.0
8437,2,1,0.5
8438,1,1,1.0
8439,3,0,0.0
8440,1,0,0.0
8441,3,0,0.0
8442,5,0,0.0
8443,8,3,0.375
8444,5,1,0.2
8445,7,2,0.2857142857142857
8446,3,0,0.0
8447,5,0,0.0
8448,4,0,0.0
8449,2,1,0.5
8450,5,0,0.0
8451,7,0,0.0
8452,4,0,0.0
8453,3,0,0.0
8454,6,0,0.0
8455,4,0,0.0
8456,3,1,0.3333333333333333
8457,5,0,0.0
8458,10,0,0.0
8459,4,0,0.0
8460,4,0,0.0
8461,4,0,0.0
8462,5,0,0.0
8463,5,0,0.0
8464,6,0,0.0
8465,3,0,0.0
8466,2,2,1.0
8467,5,0,0.0
8468,4,0,0.0
8469,10,0,0.0
8470,2,0,0.0
8471,6,0,0.0
8472,4,0,0.0
8473,5,0,0.0
8474,7,6,0.8571428571428571
8475,2,2,1.0
8476,2,0,0.0
8477,24,15,0.625
8478,2,1,0.5
8479,6,0,0.0
8480,7,0,0.0
8481,4,0,0.0
8482,5,0,0.0
8483,4,0,0.0
8484,4,0,0.0
8485,2,0,0.0
8486,3,0,0.0
8487,6,1,0.16666666666666666
8488,5,1,0.2
8489,3,0,0.0
8490,1,0,0.0
8491,1,0,0.0
8492,5,0,0.0
8493,5,1,0.2
8494,4,0,0.0
8495,3,0,0.0
8496,3,0,0.0
8497,3,0,0.0
8498,2,0,0.0
8499,4,0,0.0
8500,7,0,0.0
8501,4,0,0.0
8502,3,1,0.3333333333333333
8503,6,0,0.0
8504,6,0,0.0
8505,5,0,0.0
8506,2,1,0.5
8507,3,0,0.0
8508,1,1,1.0
8509,2,0,0.0
8510,1,1,1.0
8511,1,1,1.0
8512,4,0,0.0
8513,3,2,0.6666666666666666
8514,3,1,0.3333333333333333
8515,7,0,0.0
8516,2,0,0.0
8517,7,1,0.14285714285714285
8518,5,2,0.4
8519,2,1,0.5
8520,4,1,0.25
8521,4,0,0.0
8522,7,0,0.0
8523,4,0,0.0
8524,3,1,0.3333333333333333
8525,6,1,0.16666666666666666
8526,10,0,0.0
8527,3,1,0.3333333333333333
8528,3,1,0.3333333333333333
8529,3,1,0.3333333333333333
8530,5,0,0.0
8531,3,0,0.0
8532,1,1,1.0
8533,4,0,0.0
8534,3,1,0.3333333333333333
8536,2,1,0.5
8537,1,1,1.0
8538,1,1,1.0
8539,1,1,1.0
8540,4,2,0.5
8541,15,4,0.26666666666666666
8542,9,0,0.0
8543,2,1,0.5
8544,4,0,0.0
8545,2,0,0.0
8546,5,0,0.0
8547,2,1,0.5
8548,5,0,0.0
8549,4,0,0.0
8550,4,0,0.0
8551,4,0,0.0
8552,3,0,0.0
8553,5,0,0.0
8554,4,0,0.0
8555,5,1,0.2
8556,5,0,0.0
8557,6,1,0.16666666666666666
8558,3,0,0.0
8559,4,0,0.0
8560,3,0,0.0
8561,2,0,0.0
8562,3,0,0.0
8563,3,0,0.0
8564,2,0,0.0
8565,5,1,0.2
8566,5,0,0.0
8567,3,0,0.0
8568,4,1,0.25
8569,2,1,0.5
8570,2,1,0.5
8571,3,0,0.0
8572,5,1,0.2
8573,2,1,0.5
8574,2,0,0.0
8575,7,0,0.0
8576,3,1,0.3333333333333333
8577,9,0,0.0
8578,6,0,0.0
8579,1,1,1.0
8580,6,0,0.0
8581,9,4,0.4444444444444444
8582,3,1,0.3333333333333333
8583,1,0,0.0
8584,3,0,0.0
8585,6,1,0.16666666666666666
8586,3,0,0.0
8587,4,2,0.5
8588,7,0,0.0
8589,1,0,0.0
8590,3,1,0.3333333333333333
8591,7,0,0.0
8592,5,2,0.4
8593,2,1,0.5
8594,3,0,0.0
8595,7,0,0.0
8596,3,0,0.0
8597,3,1,0.3333333333333333
8598,3,1,0.3333333333333333
8599,3,0,0.0
8600,2,1,0.5
8601,4,0,0.0
8602,4,0,0.0
8603,4,0,0.0
8604,4,0,0.0
8605,2,0,0.0
8606,1,0,0.0
8607,1,0,0.0
8608,1,0,0.0
8609,2,1,0.5
8610,2,1,0.5
8611,2,0,0.0
8612,3,1,0.3333333333333333
8613,4,1,0.25
8614,5,0,0.0
8615,1,0,0.0
8616,4,0,0.0
8617,5,1,0.2
8618,4,1,0.25
8619,5,0,0.0
8620,3,0,0.0
8621,11,0,0.0
8622,4,1,0.25
8623,3,0,0.0
8624,2,2,1.0
8625,1,1,1.0
8626,1,1,1.0
8627,3,1,0.3333333333333333
8628,2,1,0.5
8629,7,1,0.14285714285714285
8630,1,1,1.0
8631,7,0,0.0
8632,1,1,1.0
8633,1,1,1.0
8634,3,1,0.3333333333333333
8635,2,0,0.0
8636,4,1,0.25
8637,2,0,0.0
8638,3,1,0.3333333333333333
8639,1,0,0.0
8640,4,0,0.0
8641,4,1,0.25
8642,1,0,0.0
8643,2,1,0.5
8644,3,0,0.0
8645,4,0,0.0
8646,2,1,0.5
8647,3,1,0.3333333333333333
8648,2,0,0.0
8649,3,0,0.0
8650,3,1,0.3333333333333333
8651,9,1,0.1111111111111111
8652,4,0,0.0
8653,8,2,0.25
8654,5,1,0.2
8655,4,0,0.0
8656,4,1,0.25
8657,3,1,0.3333333333333333
8658,3,0,0.0
8659,5,1,0.2
8660,4,0,0.0
8661,3,0,0.0
8662,5,0,0.0
8663,7,1,0.14285714285714285
8664,2,1,0.5
8665,7,0,0.0
8666,6,0,0.0
8667,6,0,0.0
8668,4,0,0.0
8669,3,0,0.0
8670,4,0,0.0
8671,5,0,0.0
8672,4,0,0.0
8673,7,0,0.0
8674,1,0,0.0
8675,3,2,0.6666666666666666
8676,1,0,0.0
8677,2,1,0.5
8678,3,0,0.0
8679,1,1,1.0
8680,3,1,0.3333333333333333
8681,1,1,1.0
8682,1,1,1.0
8683,1,1,1.0
8684,1,1,1.0
8685,2,2,1.0
8686,2,2,1.0
8687,5,4,0.8
8688,4,1,0.25
8689,4,0,0.0
8690,4,1,0.25
8691,4,1,0.25
8692,10,0,0.0
8693,4,1,0.25
8694,2,0,0.0
8695,4,0,0.0
8696,3,0,0.0
8697,3,1,0.3333333333333333
8698,5,0,0.0
8699,1,0,0.0
8700,3,1,0.3333333333333333
8701,2,1,0.5
8702,5,2,0.4
8703,2,1,0.5
8704,9,0,0.0
8705,7,0,0.0
8706,2,1,0.5
8707,3,1,0.3333333333333333
8708,5,1,0.2
8709,3,0,0.0
8710,4,0,0.0
8711,4,0,0.0
8712,3,0,0.0
8713,2,0,0.0
8714,4,0,0.0
8715,4,1,0.25
8716,7,0,0.0
8717,2,0,0.0
8718,2,1,0.5
8719,6,0,0.0
8721,3,0,0.0
8722,8,1,0.125
8723,4,0,0.0
8724,5,0,0.0
8725,2,1,0.5
8726,2,2,1.0
8727,12,1,0.08333333333333333
8728,4,0,0.0
8729,2,0,0.0
8730,11,0,0.0
8731,3,0,0.0
8732,3,0,0.0
8733,1,1,1.0
8734,4,0,0.0
8735,5,1,0.2
8736,2,1,0.5
8737,5,2,0.4
8738,2,2,1.0
8739,2,1,0.5
8740,2,0,0.0
8741,3,1,0.3333333333333333
8742,5,0,0.0
8743,5,0,0.0
8744,4,0,0.0
8745,6,0,0.0
8746,1,0,0.0
8747,4,0,0.0
8748,7,2,0.2857142857142857
8749,8,0,0.0
8750,4,0,0.0
8751,4,1,0.25
8752,3,0,0.0
8753,4,0,0.0
8754,2,0,0.0
8755,3,0,0.0
8756,1,0,0.0
8757,4,0,0.0
8758,3,0,0.0
8759,3,0,0.0
8760,8,1,0.125
8761,8,4,0.5
8762,8,0,0.0
8763,5,0,0.0
8764,5,0,0.0
8765,3,0,0.0
8766,6,0,0.0
8767,5,0,0.0
8768,7,0,0.0
8769,1,0,0.0
8770,2,1,0.5
8771,1,1,1.0
8772,1,1,1.0
8773,1,1,1.0
8774,1,1,1.0
8775,3,1,0.3333333333333333
8776,5,0,0.0
8777,4,0,0.0
8778,5,0,0.0
8779,3,0,0.0
8780,4,2,0.5
8781,4,0,0.0
8782,6,0,0.0
8783,3,2,0.6666666666666666
8784,3,1,0.3333333333333333
8785,4,0,0.0
8786,4,0,0.0
8787,3,0,0.0
8788,4,0,0.0
8790,5,0,0.0
8791,4,0,0.0
8792,6,0,0.0
8793,2,2,1.0
8794,5,0,0.0
8795,9,0,0.0
8796,2,1,0.5
8797,2,1,0.5
8798,10,0,0.0
8799,7,0,0.0
8800,6,2,0.3333333333333333
8801,4,0,0.0
8802,9,4,0.4444444444444444
8803,2,0,0.0
8804,3,1,0.3333333333333333
8805,3,1,0.3333333333333333
8806,2,0,0.0
8807,1,0,0.0
8808,14,5,0.35714285714285715
8809,6,1,0.16666666666666666
8810,4,0,0.0
8811,7,1,0.14285714285714285
8812,3,0,0.0
8813,2,0,0.0
8814,3,0,0.0
8815,3,0,0.0
8816,7,3,0.42857142857142855
8817,5,0,0.0
8818,3,0,0.0
8819,5,0,0.0
8820,2,2,1.0
8821,3,1,0.3333333333333333
8822,2,1,0.5
8823,4,0,0.0
8824,1,1,1.0
8825,7,0,0.0
8826,3,0,0.0
8827,5,0,0.0
8828,6,0,0.0
8829,3,0,0.0
8830,8,0,0.0
8831,2,2,1.0
8832,5,0,0.0
8833,2,0,0.0
8834,2,0,0.0
8835,3,0,0.0
8836,6,0,0.0
8837,3,0,0.0
8838,1,0,0.0
8839,5,0,0.0
8840,4,0,0.0
8841,2,0,0.0
8842,5,2,0.4
8843,4,1,0.25
8844,2,0,0.0
8845,2,0,0.0
8846,4,0,0.0
8847,3,3,1.0
8848,10,2,0.2
8849,4,1,0.25
8850,3,2,0.6666666666666666
8851,4,0,0.0
8852,3,0,0.0
8853,6,0,0.0
8854,4,0,0.0
8855,3,0,0.0
8856,4,0,0.0
8857,4,0,0.0
8858,4,1,0.25
8859,2,0,0.0
8860,4,1,0.25
8861,2,1,0.5
8863,5,0,0.0
8864,7,0,0.0
8865,5,0,0.0
8866,1,0,0.0
8868,2,0,0.0
8869,6,1,0.16666666666666666
8870,3,1,0.3333333333333333
8871,2,0,0.0
8872,8,0,0.0
8873,3,2,0.6666666666666666
8874,3,2,0.6666666666666666
8875,5,0,0.0
8876,5,0,0.0
8877,5,0,0.0
8878,4,0,0.0
8879,4,0,0.0
8881,1,0,0.0
8882,7,2,0.2857142857142857
8884,5,0,0.0
8885,6,0,0.0
8886,2,1,0.5
8887,5,1,0.2
8888,2,1,0.5
8889,3,2,0.6666666666666666
8890,5,0,0.0
8891,5,0,0.0
8892,20,3,0.15
8893,2,2,1.0
8894,4,0,0.0
8895,2,0,0.0
8896,3,0,0.0
8897,2,1,0.5
8898,8,0,0.0
8899,9,0,0.0
8900,3,1,0.3333333333333333
8901,3,0,0.0
8902,2,0,0.0
8903,4,0,0.0
8904,17,5,0.29411764705882354
8905,2,0,0.0
8906,10,0,0.0
8907,15,6,0.4
8908,2,1,0.5
8909,3,1,0.3333333333333333
8910,2,1,0.5
8911,2,1,0.5
8912,2,1,0.5
8913,1,1,1.0
8914,3,2,0.6666666666666666
8915,1,0,0.0
8916,1,1,1.0
8917,2,1,0.5
8918,4,0,0.0
8919,1,1,1.0
8920,1,1,1.0
8921,11,0,0.0
8922,8,1,0.125
8923,2,1,0.5
8924,1,1,1.0
8925,4,1,0.25
8926,3,1,0.3333333333333333
8927,1,1,1.0
8928,2,0,0.0
8929,1,1,1.0
8930,1,1,1.0
8931,7,2,0.2857142857142857
8932,6,1,0.16666666666666666
8933,4,0,0.0
8934,1,1,1.0
8935,6,0,0.0
8936,4,0,0.0
8937,4,0,0.0
8938,4,0,0.0
8939,2,1,0.5
8940,9,0,0.0
8941,4,0,0.0
8942,10,0,0.0
8943,7,2,0.2857142857142857
8944,3,0,0.0
8945,7,1,0.14285714285714285
8946,3,0,0.0
8947,6,0,0.0
8948,5,0,0.0
8949,3,0,0.0
8950,5,1,0.2
8951,6,0,0.0
8952,5,1,0.2
8953,4,0,0.0
8954,3,0,0.0
8955,3,1,0.3333333333333333
8956,1,1,1.0
8957,2,0,0.0
8958,2,0,0.0
8959,2,0,0.0
8960,3,0,0.0
8961,1,0,0.0
8962,3,1,0.3333333333333333
8963,4,0,0.0
8964,3,0,0.0
8965,2,0,0.0
8966,5,0,0.0
8967,5,1,0.2
8968,6,0,0.0
8969,3,0,0.0
8970,5,0,0.0
8971,6,0,0.0
8972,6,0,0.0
8973,4,0,0.0
8974,5,0,0.0
8975,2,0,0.0
8976,3,2,0.6666666666666666
8977,4,2,0.5
8978,3,1,0.3333333333333333
8979,5,1,0.2
8980,4,2,0.5
8981,2,1,0.5
8982,15,1,0.06666666666666667
8983,1,0,0.0
8984,6,1,0.16666666666666666
8985,3,1,0.3333333333333333
8986,3,1,0.3333333333333333
8987,2,0,0.0
8988,5,1,0.2
8989,2,1,0.5
8990,5,0,0.0
8991,2,0,0.0
8992,4,0,0.0
8993,2,0,0.0
8994,1,1,1.0
8995,5,0,0.0
8996,10,0,0.0
8997,4,0,0.0
8998,10,0,0.0
8999,58,46,0.7931034482758621
9000,8,0,0.0
9001,3,0,0.0
9002,3,1,0.3333333333333333
9003,3,0,0.0
9004,3,0,0.0
9005,6,0,0.0
9006,2,1,0.5
9007,6,0,0.0
9008,3,0,0.0
9009,3,0,0.0
9010,4,0,0.0
9011,4,0,0.0
9012,2,1,0.5
9013,5,0,0.0
9014,7,0,0.0
9015,9,1,0.1111111111111111
9016,3,0,0.0
9017,4,1,0.25
9018,4,1,0.25
9019,4,0,0.0
9020,4,0,0.0
9021,2,2,1.0
9022,3,3,1.0
9023,3,2,0.6666666666666666
9024,8,0,0.0
9025,1,0,0.0
9026,1,0,0.0
9027,2,0,0.0
9028,4,0,0.0
9029,4,0,0.0
9030,1,0,0.0
9032,3,1,0.3333333333333333
9033,6,1,0.16666666666666666
9034,1,1,1.0
9035,1,0,0.0
9037,3,0,0.0
9038,1,0,0.0
9039,7,0,0.0
9040,4,0,0.0
9041,3,1,0.3333333333333333
9042,4,3,0.75
9043,2,1,0.5
9044,3,0,0.0
9045,6,0,0.0
9046,3,0,0.0
9047,6,0,0.0
9048,6,0,0.0
9049,4,1,0.25
9050,5,0,0.0
9051,7,0,0.0
9052,6,4,0.6666666666666666
9053,6,1,0.16666666666666666
9054,18,14,0.7777777777777778
9055,8,8,1.0
9056,8,0,0.0
9058,4,0,0.0
9059,1,1,1.0
9060,4,1,0.25
9061,6,0,0.0
9062,6,1,0.16666666666666666
9063,4,1,0.25
9064,5,0,0.0
9065,4,0,0.0
9066,5,1,0.2
9067,4,0,0.0
9068,5,0,0.0
9069,5,0,0.0
9071,7,2,0.2857142857142857
9072,5,1,0.2
9073,2,2,1.0
9074,3,1,0.3333333333333333
9075,3,1,0.3333333333333333
9076,5,0,0.0
9077,6,0,0.0
9078,2,1,0.5
9079,7,0,0.0
9080,5,0,0.0
9081,2,1,0.5
9082,4,0,0.0
9083,2,2,1.0
9084,5,0,0.0
9085,5,0,0.0
9086,4,0,0.0
9087,5,0,0.0
9088,9,1,0.1111111111111111
9089,4,0,0.0
9090,3,0,0.0
9091,5,0,0.0
9092,9,1,0.1111111111111111
9093,5,0,0.0
9094,9,1,0.1111111111111111
9095,3,0,0.0
9096,3,1,0.3333333333333333
9097,1,0,0.0
9098,3,0,0.0
9099,1,0,0.0
9100,3,1,0.3333333333333333
9101,4,0,0.0
9102,3,0,0.0
9103,5,2,0.4
9104,5,1,0.2
9105,1,1,1.0
9106,6,0,0.0
9107,3,1,0.3333333333333333
9108,3,1,0.3333333333333333
9109,3,1,0.3333333333333333
9110,5,3,0.6
9111,6,2,0.3333333333333333
9112,3,1,0.3333333333333333
9113,3,1,0.3333333333333333
9114,2,1,0.5
9115,5,0,0.0
9116,3,1,0.3333333333333333
9117,6,5,0.8333333333333334
9118,7,1,0.14285714285714285
9119,3,0,0.0
9121,6,0,0.0
9122,3,0,0.0
9123,3,0,0.0
9124,2,0,0.0
9125,2,0,0.0
9126,3,0,0.0
9127,4,0,0.0
9128,5,0,0.0
9129,1,0,0.0
9130,3,1,0.3333333333333333
9131,15,1,0.06666666666666667
9132,4,0,0.0
9133,5,2,0.4
9134,5,2,0.4
9135,4,0,0.0
9136,1,1,1.0
9137,2,1,0.5
9138,3,0,0.0
9139,1,0,0.0
9140,3,1,0.3333333333333333
9141,4,0,0.0
9142,3,0,0.0
9143,4,0,0.0
9144,2,1,0.5
9145,2,1,0.5
9146,1,1,1.0
9147,3,1,0.3333333333333333
9148,3,0,0.0
9149,4,0,0.0
9150,8,0,0.0
9151,6,1,0.16666666666666666
9152,5,0,0.0
9153,3,0,0.0
9154,4,0,0.0
9155,5,0,0.0
9156,2,0,0.0
9157,5,1,0.2
9158,7,0,0.0
9159,6,0,0.0
9160,5,0,0.0
9161,5,0,0.0
9162,3,0,0.0
9163,4,0,0.0
9164,8,0,0.0
9165,5,1,0.2
9166,4,0,0.0
9167,2,0,0.0
9168,5,0,0.0
9169,1,0,0.0
9171,3,0,0.0
9172,2,1,0.5
9173,6,1,0.16666666666666666
9174,2,1,0.5
9175,1,1,1.0
9176,1,1,1.0
9177,4,0,0.0
9178,1,1,1.0
9179,4,1,0.25
9180,2,0,0.0
9181,5,0,0.0
9182,4,0,0.0
9183,3,0,0.0
9184,5,0,0.0
9185,4,0,0.0
9186,3,1,0.3333333333333333
9187,3,1,0.3333333333333333
9188,4,0,0.0
9189,2,1,0.5
9190,1,0,0.0
9191,8,1,0.125
9192,20,2,0.1
9193,3,2,0.6666666666666666
9194,21,3,0.14285714285714285
9195,2,0,0.0
9196,2,0,0.0
9197,4,1,0.25
9198,3,1,0.3333333333333333
9199,5,0,0.0
9200,4,0,0.0
9201,3,0,0.0
9202,8,1,0.125
9203,7,0,0.0
9204,4,0,0.0
9205,3,0,0.0
9206,5,0,0.0
9207,4,3,0.75
9208,2,0,0.0
9209,4,1,0.25
9210,1,0,0.0
9211,3,1,0.3333333333333333
9212,3,1,0.3333333333333333
9213,3,0,0.0
9214,3,0,0.0
9215,4,0,0.0
9216,4,0,0.0
9217,3,0,0.0
9218,3,0,0.0
9219,6,0,0.0
9220,4,0,0.0
9221,3,0,0.0
9222,1,0,0.0
9223,3,0,0.0
9224,5,0,0.0
9225,4,0,0.0
9226,10,3,0.3
9227,4,0,0.0
9228,2,2,1.0
9229,4,0,0.0
9230,2,0,0.0
9231,3,2,0.6666666666666666
9232,2,1,0.5
9233,2,0,0.0
9234,2,0,0.0
9235,3,0,0.0
9236,6,0,0.0
9237,5,0,0.0
9238,3,1,0.3333333333333333
9239,5,0,0.0
9240,2,0,0.0
9241,5,0,0.0
9242,3,0,0.0
9243,2,0,0.0
9244,4,1,0.25
9245,3,0,0.0
9246,4,1,0.25
9247,4,0,0.0
9248,6,0,0.0
9249,16,2,0.125
9250,12,0,0.0
9251,3,0,0.0
9252,4,1,0.25
9253,3,0,0.0
9254,1,1,1.0
9255,3,1,0.3333333333333333
9256,2,1,0.5
9257,1,1,1.0
9258,5,0,0.0
9259,5,0,0.0
9260,8,0,0.0
9261,5,0,0.0
9262,5,0,0.0
9263,4,0,0.0
9264,9,0,0.0
9265,9,0,0.0
9266,3,0,0.0
9267,3,0,0.0
9268,3,0,0.0
9269,3,0,0.0
9270,5,1,0.2
9271,3,0,0.0
9272,3,1,0.3333333333333333
9273,3,0,0.0
9274,3,0,0.0
9275,4,0,0.0
9276,1,0,0.0
9277,2,2,1.0
9278,3,0,0.0
9279,4,0,0.0
9280,1,0,0.0
9281,10,0,0.0
9282,6,0,0.0
9283,8,0,0.0
9284,7,0,0.0
9285,4,0,0.0
9286,3,0,0.0
9287,1,1,1.0
9288,2,1,0.5
9289,3,1,0.3333333333333333
9290,2,0,0.0
9291,2,1,0.5
9292,2,0,0.0
9293,5,0,0.0
9294,3,0,0.0
9295,5,0,0.0
9296,4,0,0.0
9297,4,2,0.5
9298,1,1,1.0
9299,7,0,0.0
9300,6,1,0.16666666666666666
9301,1,1,1.0
9302,2,1,0.5
9303,3,2,0.6666666666666666
9304,1,1,1.0
9305,6,0,0.0
9306,6,0,0.0
9307,7,5,0.7142857142857143
9308,8,1,0.125
9309,6,0,0.0
9310,3,1,0.3333333333333333
9311,3,1,0.3333333333333333
9312,3,1,0.3333333333333333
9313,6,0,0.0
9314,7,0,0.0
9315,4,1,0.25
9316,3,0,0.0
9317,1,0,0.0
9318,3,0,0.0
9319,6,1,0.16666666666666666
9320,4,0,0.0
9321,9,0,0.0
9322,2,0,0.0
9323,5,1,0.2
9324,4,1,0.25
9325,1,1,1.0
9326,1,0,0.0
9327,3,0,0.0
9328,1,1,1.0
9329,1,1,1.0
9330,2,1,0.5
9331,3,1,0.3333333333333333
9332,1,1,1.0
9333,1,1,1.0
9334,2,1,0.5
9335,2,1,0.5
9336,3,1,0.3333333333333333
9337,10,0,0.0
9338,2,0,0.0
9339,4,0,0.0
9340,11,1,0.09090909090909091
9341,7,1,0.14285714285714285
9342,3,0,0.0
9343,4,0,0.0
9344,3,0,0.0
9345,3,0,0.0
9346,3,0,0.0
9347,4,0,0.0
9348,7,0,0.0
9349,9,1,0.1111111111111111
9350,7,6,0.8571428571428571
9351,3,1,0.3333333333333333
9352,3,0,0.0
9353,3,1,0.3333333333333333
9354,3,2,0.6666666666666666
9355,3,1,0.3333333333333333
9356,3,1,0.3333333333333333
9357,2,0,0.0
9358,4,0,0.0
9359,6,0,0.0
9360,4,0,0.0
9361,3,2,0.6666666666666666
9363,2,0,0.0
9364,3,1,0.3333333333333333
9365,5,1,0.2
9366,2,1,0.5
9367,6,0,0.0
9368,1,1,1.0
9369,1,1,1.0
9370,4,0,0.0
9371,1,1,1.0
9372,5,1,0.2
9373,3,1,0.3333333333333333
9374,5,2,0.4
9375,3,1,0.3333333333333333
9376,1,1,1.0
9377,1,1,1.0
9378,1,1,1.0
9379,1,1,1.0
9380,2,1,0.5
9381,1,1,1.0
9382,1,1,1.0
9383,1,1,1.0
9384,1,1,1.0
